Temperature;Humidity;Moisture;Nitrogen;Potassium;Phosphorous;Soil Type_Clayey;Soil Type_Loamy;Soil Type_Red;Soil Type_Sandy;Crop Type_Cotton;Crop Type_Ground Nuts;Crop Type_Maize;Crop Type_Millets;Crop Type_Oil seeds;Crop Type_Paddy;Crop Type_Pulses;Crop Type_Sugarcane;Crop Type_Tobacco;Crop Type_Wheat;Fertilizer Name_14-35-14;Fertilizer Name_17-17-17;Fertilizer Name_20-20;Fertilizer Name_28-28;Fertilizer Name_DAP;Fertilizer Name_Urea;Crop_Type
28.87;49.91;35.02;20;0.0;23;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
26.33;50.2;45.34;9;16.0;18;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
29.67;58.75;40.69;35;0.0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
32.2;50.72;39.63;23;0.0;15;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ground Nuts
29.24;62.15;51.65;6;0.0;41;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
34.15;71.16;41.7;37;0.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
31.56;55.15;56.8;9;0.0;35;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
24.76;56.88;20.0;9;0.0;36;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
34.15;63.96;47.64;11;0.0;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
34.89;53.79;37.58;23;2.0;22;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ground Nuts
23.75;61.43;52.94;37;0.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
25.73;52.9;46.14;21;0.0;18;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
25.36;50.91;24.39;13;0.0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
36.35;61.89;65.38;39;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;Sugarcane
21.91;46.66;45.27;24;0.0;21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Millets
26.44;65.84;50.2;10;0.0;9;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
28.93;50.28;20.33;8;0.0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
35.29;64.13;46.59;16;13.0;13;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
24.61;63.9;70.0;41;2.0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
29.38;60.44;45.57;19;0.0;22;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Millets
30.2;51.16;32.5;20;0.0;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
32.46;68.2;64.77;11;0.0;9;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Sugarcane
24.26;53.19;67.73;34;0.0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;Oil seeds
37.9;75.51;25.35;11;0.0;35;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
31.75;62.4;34.97;17;0.0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
27.29;57.56;53.09;15;11.0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
26.71;55.89;69.87;15;0.0;40;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
29.25;56.07;33.6;21;0.0;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;Oil seeds
29.73;58.67;29.64;17;0.0;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
31.62;57.88;42.77;10;12.0;18;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;Oil seeds
25.93;54.07;23.84;8;13.0;12;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;Maize
26.47;55.37;59.34;11;1.0;12;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Maize
21.92;53.0;33.57;18;0.0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
24.35;58.11;34.04;4;0.0;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
29.55;45.99;50.06;9;4.0;10;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
28.29;60.24;33.44;33;0.0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
31.31;73.26;70.0;11;2.0;41;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
31.27;62.18;32.06;21;4.0;24;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
32.51;61.45;70.0;10;1.0;32;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ground Nuts
23.98;44.94;20.0;14;11.0;13;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
30.28;69.29;53.16;39;1.0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
28.66;56.26;39.29;37;0.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;Sugarcane
30.85;70.39;29.35;22;0.0;26;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
24.51;62.55;65.83;13;4.0;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
22.33;56.84;29.98;18;4.0;23;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Ground Nuts
29.75;55.39;28.42;42;1.0;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
28.27;52.86;22.36;41;0.0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
33.27;67.2;40.49;17;0.0;12;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
38.53;70.2;28.94;10;0.0;32;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Millets
23.66;55.66;31.32;38;0.0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
35.01;71.58;39.2;9;0.0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
36.92;69.78;32.64;12;2.0;31;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;Maize
23.74;47.23;43.64;18;0.0;19;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
30.51;48.99;28.68;6;0.0;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
27.77;42.89;59.1;6;2.0;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
39.65;63.55;47.33;3;12.0;30;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
37.27;64.08;36.28;15;4.0;45;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
27.93;64.17;62.13;7;0.0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
29.95;61.75;36.58;37;0.0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
24.97;59.24;47.46;26;0.0;21;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Paddy
27.68;61.68;59.47;18;0.0;36;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
23.82;47.74;30.62;2;16.0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
34.57;69.61;57.23;38;0.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
35.1;70.14;56.12;16;0.0;44;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
33.71;59.42;29.32;16;0.0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
24.75;45.31;49.7;23;0.0;23;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
37.36;59.64;53.7;3;12.0;31;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
32.22;56.29;48.76;35;0.0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
32.35;48.81;46.33;31;3.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Paddy
40.0;80.0;59.99;42;0.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
25.85;62.32;48.82;33;3.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
30.61;66.36;42.09;8;16.0;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
34.51;54.79;54.12;5;6.0;26;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;Maize
29.66;43.74;43.31;35;3.0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Paddy
31.75;46.82;37.35;16;0.0;15;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;Maize
25.43;68.65;39.28;20;0.0;17;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
30.97;58.53;29.79;10;16.0;13;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Wheat
28.58;71.66;46.04;10;12.0;9;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
29.87;63.64;61.4;15;16.0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
29.76;45.13;30.91;35;2.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
31.38;69.36;35.4;35;3.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Tobacco
36.7;70.28;23.31;37;0.0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
26.91;44.27;23.76;18;0.0;45;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
30.83;53.08;47.02;7;0.0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;Oil seeds
31.98;55.89;57.6;37;4.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
30.46;48.84;33.31;23;1.0;25;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
29.24;54.29;47.85;14;9.0;32;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
31.38;67.84;59.74;12;0.0;34;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
40.0;60.8;50.41;12;10.0;23;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
23.18;53.55;20.0;19;15.0;15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
32.61;54.79;70.0;40;4.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
36.12;72.17;33.4;9;0.0;37;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
23.88;57.05;35.25;40;3.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
30.78;64.7;35.01;14;0.0;12;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
36.46;65.08;43.87;10;8.0;27;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
40.0;77.61;29.53;7;4.0;45;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
32.0;57.73;35.48;42;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
32.69;69.21;22.19;4;10.0;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;Sugarcane
29.63;45.37;21.76;14;0.0;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
34.22;56.39;49.89;25;0.0;19;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
36.56;76.26;36.26;7;11.0;34;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
37.0;62.94;55.83;35;1.0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
37.66;74.6;42.9;36;3.0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;Millets
36.42;75.12;46.56;14;2.0;37;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
29.92;50.41;62.32;8;9.0;32;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
31.96;49.13;52.38;8;0.0;38;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
38.65;62.79;58.95;10;0.0;43;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
24.94;50.42;55.75;35;0.0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
39.68;75.02;51.69;3;4.0;31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
32.74;64.14;68.56;12;0.0;39;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
29.37;61.61;33.0;4;9.0;26;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
35.12;61.28;35.3;11;0.0;36;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
31.57;46.3;42.9;36;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
38.0;61.23;26.32;9;4.0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Wheat
36.29;71.0;56.12;38;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
32.76;61.99;68.62;13;0.0;38;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
33.01;61.9;32.87;41;3.0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Wheat
30.15;68.23;37.36;11;0.0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Wheat
34.99;65.23;27.62;1;16.0;13;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
28.29;46.16;41.47;3;12.0;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;Millets
37.61;61.11;36.72;10;2.0;42;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
36.02;69.03;54.45;21;0.0;22;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
28.58;41.09;30.84;21;0.0;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Tobacco
29.87;56.39;37.84;13;4.0;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
29.85;47.2;57.02;27;0.0;20;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
34.94;57.44;52.37;5;3.0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
31.59;63.18;56.9;16;4.0;36;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
37.33;67.17;37.59;11;0.0;42;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
33.56;66.29;42.9;43;2.0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
30.78;50.3;52.95;25;0.0;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
32.39;66.19;63.37;10;7.0;26;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
31.26;67.75;26.57;23;2.0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
38.04;69.01;42.8;9;8.0;32;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
32.73;62.66;34.5;12;1.0;44;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
27.79;60.14;41.16;37;0.0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
32.24;55.75;45.85;44;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
31.18;60.59;20.77;12;0.0;42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
34.04;65.18;55.33;12;7.0;32;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Ground Nuts
28.92;49.12;20.0;11;14.0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Pulses
36.08;74.86;38.71;8;16.0;21;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
32.57;62.47;37.05;14;3.0;36;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Millets
32.53;51.27;44.71;38;0.0;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Ground Nuts
25.19;60.71;52.06;26;0.0;25;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
28.66;47.45;44.04;36;0.0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
24.59;58.22;64.12;9;14.0;12;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
25.71;59.93;51.81;8;0.0;37;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Tobacco
28.24;54.62;35.02;10;0.0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
33.95;61.0;45.29;18;3.0;17;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
33.88;59.02;35.32;11;4.0;27;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;Sugarcane
30.87;58.93;70.0;2;9.0;32;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
33.25;69.66;51.62;36;0.0;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Maize
30.25;72.59;57.4;4;0.0;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
31.59;67.65;56.8;7;3.0;42;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Oil seeds
37.68;62.61;54.72;41;0.0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ground Nuts
30.23;70.15;42.9;19;0.0;33;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;Oil seeds
30.29;58.63;51.24;24;0.0;16;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
27.47;53.06;40.0;8;0.0;40;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Paddy
22.27;58.06;38.54;2;16.0;19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Tobacco
24.38;52.09;25.67;13;10.0;26;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
33.24;51.28;65.32;5;14.0;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
27.41;52.54;41.48;9;0.0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
32.64;77.53;39.18;12;0.0;34;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Maize
27.61;71.93;41.84;18;0.0;29;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
36.71;76.2;24.17;10;0.0;17;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
31.72;71.9;41.1;14;2.0;38;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;Oil seeds
38.33;70.83;45.85;1;14.0;17;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
31.36;44.29;43.74;10;0.0;40;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Pulses
31.97;57.04;39.26;23;0.0;26;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
30.86;66.38;42.56;15;0.0;41;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Sugarcane
29.81;63.42;20.0;12;0.0;37;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
30.18;68.42;36.95;34;2.0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
25.23;62.86;38.43;41;0.0;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
37.04;68.38;51.4;4;9.0;28;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;Maize
26.14;52.36;40.32;24;0.0;17;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
25.71;49.13;33.26;5;10.0;31;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Sugarcane
27.34;63.01;48.83;21;2.0;23;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
30.29;69.44;58.64;40;0.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
33.67;68.27;57.75;34;4.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;Millets
34.7;66.76;69.2;7;14.0;16;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;Sugarcane
34.38;60.73;50.97;9;11.0;8;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;Oil seeds
33.48;62.18;48.6;9;3.0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
33.6;60.98;68.08;13;10.0;30;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
31.74;62.32;52.3;6;4.0;40;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
29.56;70.11;44.74;44;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
33.71;58.93;43.88;18;0.0;33;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
21.93;44.5;63.49;15;1.0;7;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;Maize
33.53;60.05;37.18;12;1.0;40;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Maize
25.31;51.61;33.05;17;0.0;40;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
31.78;65.4;52.23;18;0.0;42;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
34.68;58.89;27.43;39;1.0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
39.75;60.73;38.94;11;0.0;42;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Millets
22.69;51.37;61.27;8;0.0;19;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Oil seeds
38.25;74.83;48.66;36;0.0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Sugarcane
40.0;64.51;51.07;36;0.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;Millets
35.73;71.25;45.65;12;3.0;30;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;Millets
31.33;52.44;48.45;40;0.0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;Maize
32.64;71.49;45.45;9;16.0;16;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;Maize
24.83;51.23;46.97;19;0.0;18;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;Millets
30.57;73.76;66.01;18;0.0;39;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;Oil seeds
27.61;52.18;38.91;36;0.0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;Tobacco
31.71;58.44;35.47;14;0.0;34;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
25.28;55.82;32.12;6;12.0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
29.97;58.25;31.86;38;0.0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
32.38;58.5;45.02;8;0.0;38;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
30.69;59.44;51.07;26;0.0;17;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
33.71;71.14;43.81;37;0.0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Millets
26.91;52.52;30.81;17;3.0;41;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
29.32;51.48;40.11;20;0.0;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Tobacco
25.99;55.37;65.56;9;4.0;12;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Wheat
