longitude,latitude,city,wrb4_code,physical_available_water_capacity,basic_organic_carbon,basic_c/n_ratio,texture_clay,texture_sand,texture_coarse_fragments,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content,Ortalama En Yüksek Sıcaklık (°C)_Eylül,Ortalama En Yüksek Sıcaklık (°C)_Aralık,Ortalama En Düşük Sıcaklık (°C)_Ağustos,Ortalama Güneşlenme Süresi (saat)_Ağustos,Ortalama Güneşlenme Süresi (saat)_Aralık,Ortalama Yağışlı Gün Sayısı_Şubat,Ortalama Yağışlı Gün Sayısı_Mart,Ortalama Yağışlı Gün Sayısı_Nisan,Ortalama Yağışlı Gün Sayısı_Ağustos,Ortalama Yağışlı Gün Sayısı_Kasım,Ortalama Yağışlı Gün Sayısı_Yıllık,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Nisan,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Mayıs,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Haziran,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Ağustos,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Eylül,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Ekim,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Aralık,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Yıllık
27.4,39.4,Balıkesir,FLca,168,0.895,9.0,21.0,39.0,2.0,1.73,13.0,52.0,28.0,100.0,2.0,0.0,2.0,10.1,0.5,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.4,39.6,Balıkesir,TC,0,1.597,10.5,22.0,39.0,5.0,1.74,17.328,49.775,25.549,84.274,2.042,0.296,0.911,7.429,0.752,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.4,39.8,Çanakkale,TC,0,1.597,11.0,22.0,39.0,5.0,1.74,17.328,49.775,25.549,84.274,2.042,0.296,0.911,7.429,0.752,26.7,11.5,21.2,10.4,2.8,10.7,10.47,8.83,1.2,8.77,87.1,49.0,32.1,27.3,6.8,24.2,67.5,100.4,620.3
27.4,40.0,Çanakkale,TC,0,1.597,11.0,22.0,39.0,5.0,1.74,17.328,49.775,25.549,84.274,2.042,0.296,0.911,7.429,0.752,26.7,11.5,21.2,10.4,2.8,10.7,10.47,8.83,1.2,8.77,87.1,49.0,32.1,27.3,6.8,24.2,67.5,100.4,620.3
27.4,40.2,Çanakkale,TC,0,1.597,11.0,22.0,39.0,5.0,1.74,17.328,49.775,25.549,84.274,2.042,0.296,0.911,7.429,0.752,26.7,11.5,21.2,10.4,2.8,10.7,10.47,8.83,1.2,8.77,87.1,49.0,32.1,27.3,6.8,24.2,67.5,100.4,620.3
27.4,41.4,Kırklareli,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
27.4,41.6,Kırklareli,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
27.4,41.8,Kırklareli,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
27.6,37.0,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
27.6,37.2,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
27.6,37.4,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
27.6,37.6,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
27.6,37.8,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
27.6,38.0,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
27.6,38.2,İzmir,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,29.5,14.0,23.7,11.6,4.2,12.0,10.23,9.0,0.83,9.07,87.2,50.1,32.9,14.4,6.7,23.5,56.5,131.3,730.5
27.6,38.4,İzmir,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,29.5,14.0,23.7,11.6,4.2,12.0,10.23,9.0,0.83,9.07,87.2,50.1,32.9,14.4,6.7,23.5,56.5,131.3,730.5
27.6,38.8,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
27.6,39.0,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
27.6,39.2,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
27.6,39.4,Balıkesir,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.6,39.6,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.6,39.8,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.6,40.0,Isparta,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
27.6,40.2,Isparta,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
27.6,41.6,Kırklareli,LVcr,160,1.304,11.0,25.0,29.0,5.0,1.78,13.0,47.0,13.0,81.0,2.0,13.0,1.0,0.0,0.1,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
27.6,41.8,Kırklareli,LVcr,160,1.304,11.0,25.0,29.0,5.0,1.78,13.0,47.0,13.0,81.0,2.0,13.0,1.0,0.0,0.1,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
27.8,36.8,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
27.8,37.0,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
27.8,37.2,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
27.8,37.4,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
27.8,37.6,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
27.8,37.8,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
27.8,38.0,İzmir,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,29.5,14.0,23.7,11.6,4.2,12.0,10.23,9.0,0.83,9.07,87.2,50.1,32.9,14.4,6.7,23.5,56.5,131.3,730.5
27.8,38.2,İzmir,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,29.5,14.0,23.7,11.6,4.2,12.0,10.23,9.0,0.83,9.07,87.2,50.1,32.9,14.4,6.7,23.5,56.5,131.3,730.5
27.8,38.4,Manisa,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
27.8,38.6,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
27.8,38.8,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
27.8,39.0,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
27.8,39.2,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
27.8,39.4,Balıkesir,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.8,39.6,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.8,39.8,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.8,40.0,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.8,40.2,Isparta,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
27.8,40.4,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
27.8,41.6,Kırklareli,LVcr,160,1.304,11.0,25.0,29.0,5.0,1.78,13.0,47.0,13.0,81.0,2.0,13.0,1.0,0.0,0.1,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
27.8,41.8,Kırklareli,LVcr,160,1.304,11.0,25.0,29.0,5.0,1.78,13.0,47.0,13.0,81.0,2.0,13.0,1.0,0.0,0.1,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
28.0,36.6,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.0,36.8,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.0,37.0,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.0,37.2,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.0,37.4,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.0,37.6,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
28.0,37.8,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
28.0,38.0,İzmir,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,29.5,14.0,23.7,11.6,4.2,12.0,10.23,9.0,0.83,9.07,87.2,50.1,32.9,14.4,6.7,23.5,56.5,131.3,730.5
28.0,38.2,İzmir,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,29.5,14.0,23.7,11.6,4.2,12.0,10.23,9.0,0.83,9.07,87.2,50.1,32.9,14.4,6.7,23.5,56.5,131.3,730.5
28.0,38.4,Manisa,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
28.0,38.6,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
28.0,38.8,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
28.0,39.0,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
28.0,39.2,Balıkesir,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.0,39.4,Balıkesir,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.0,39.6,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.0,39.8,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.0,40.0,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.0,40.2,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.0,41.6,Kırklareli,LVcr,160,1.304,11.0,25.0,29.0,5.0,1.78,13.0,47.0,13.0,81.0,2.0,13.0,1.0,0.0,0.1,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
28.0,41.8,Kırklareli,LVcr,160,1.304,11.0,25.0,29.0,5.0,1.78,13.0,47.0,13.0,81.0,2.0,13.0,1.0,0.0,0.1,26.6,8.7,18.6,8.6,2.1,8.73,10.2,10.5,3.67,9.07,102.8,39.1,53.6,56.2,19.1,39.9,60.6,61.7,585.8
28.2,36.8,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.2,37.0,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.2,37.2,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.2,37.4,Muğla,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,30.0,11.8,20.5,9.8,2.5,12.97,11.13,10.53,2.23,9.37,99.3,74.4,56.9,27.7,14.9,25.9,72.8,229.6,1165.2
28.2,37.6,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
28.2,37.8,Bilecik,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,25.9,7.9,17.4,10.0,2.8,11.73,12.03,10.93,4.07,9.6,111.5,48.6,43.9,50.6,11.2,27.0,50.1,56.1,482.1
28.2,38.0,Aydın,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,32.6,14.7,21.4,8.8,3.2,10.53,9.53,8.8,0.77,7.93,80.1,53.4,43.8,14.3,6.1,18.4,45.2,110.3,653.5
28.2,38.2,İzmir,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,29.5,14.0,23.7,11.6,4.2,12.0,10.23,9.0,0.83,9.07,87.2,50.1,32.9,14.4,6.7,23.5,56.5,131.3,730.5
28.2,38.4,Manisa,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
28.2,38.6,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
28.2,38.8,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
28.2,39.0,Manisa,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,31.1,12.0,22.3,9.0,1.9,11.0,9.77,9.03,1.0,8.3,83.3,54.9,39.0,25.1,11.2,22.8,53.8,116.8,724.6
28.2,39.2,Balıkesir,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.2,39.4,Balıkesir,LPmo,41,3.355,10.0,22.0,43.0,10.0,1.74,24.0,54.0,29.0,88.0,1.0,0.0,1.0,0.0,0.3,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.2,39.6,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
28.2,39.8,Balıkesir,CMeu,150,1.562,11.0,20.0,40.0,13.0,1.71,16.0,54.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6,28.0,9.9,18.9,9.0,1.7,13.63,12.5,11.0,2.13,10.25,107.8,55.7,46.5,16.2,9.4,20.7,44.4,87.2,524.2
