n,p,k,temperature,humidity,ph,rainfall,label
39,5,31,2710134661,9369979946,5551963184,1509502632,coconut
34,6,27,2584726298,9092669463,58607404810000000,1478888994,coconut
31,30,29,2658580443,9098617591,5558807063,1788116076,coconut
25,7,35,2838503882,9918843684,555771171,18967113490000000,coconut
16,18,26,2843647052,9181320717,5568365926,14554144130000000,coconut
26,10,33,2827298134,9693649473,607071786,1988234862,coconut
27,8,32,2700648436,9646168931,5627860548999990,1443331315,coconut
37,18,30,2763551259,9934854917,638488418,15791715369999900,coconut
19,15,34,2629644905,9965809151,56858890660000000,2159195049,coconut
0,19,33,271326009,9523797989,6234458417000000,2047206567,coconut
31,20,26,2556567803,9761361544,6443168642000000,1997936345,coconut
9,17,32,2594951662,9340548703,5842317989,1720540491,coconut
22,11,29,2803380598,9501630593,5955742971,2180055713,coconut
31,6,26,2912859129,9130924833,5741367375,1572388553,coconut
34,6,30,270828252,9700155491,5948342571,1717575545,coconut
24,6,32,2811321494,9001734526,6387067562,17248136409999900,coconut
1,8,26,275136304,9418955816,5562911913,1566732553,coconut
31,13,33,2763834933,9548763389,585971872,2055463111,coconut
10,9,28,2901256899,9401014388,6282955072999990,15005003119999900,coconut
36,27,26,2658413917,9578923137,625449571,1716262299,coconut
38,24,33,2828905147,9700396405,5973853124,1429403233,coconut
11,6,25,2869164799,9665248672,6081568052000000,1789635457,coconut
16,14,30,2970931288,9630484325,637466756,20984539930000000,coconut
33,14,35,2714865285,9666355213,6027707171,1492433497,coconut
16,6,29,2928725038,9195614918,5868285082000000,1321491176,coconut
32,11,31,2506871967,9331410447,6205931637999990,13484190690000000,coconut
38,14,30,2692449525,9120106019,55707453860000000,1949022136,coconut
8,6,33,2827804288,9364761266,6095261012999990,1719457959,coconut
23,6,33,2918032562,9273041222,6025789594,2049603677,coconut
29,25,35,283575072,9164509299,5542873799,16073069909999900,coconut
24,14,33,2938072512,9327565685,6366219551,2185241851,coconut
32,12,30,2539241091,9808951196,5579845008,218080385,coconut
30,25,31,2631270635,9862048026,5804965067,2081181381,coconut
14,21,35,2952501367,9191185319,6121005506,1943100272,coconut
27,22,29,2883214859,9217170353,6000248647,14541723869999900,coconut
40,5,29,2848444906,9776865458,5820978791,160389421,coconut
17,11,32,2874013335,9339676499,5620733794,15676508230000000,coconut
30,30,35,2500872392,9559224018,6001936419,1658092179,coconut
28,10,30,298690834,9114723422,6305740522000000,1927678575,coconut
39,7,29,2754273211,9459086121,6362544111,1502012138,coconut
32,20,35,2652166434,9838227669,5588655387,1446261698,coconut
7,15,32,2503512351,9589739958,6182232762000000,174796583,coconut
29,17,29,2920394909,9566997327,5959493188,2112506267,coconut
34,15,34,2705826457,9110510371,5677282677999990,22470069530000000,coconut
14,23,25,2618552389,9696637916,56121227970000000,1354186222,coconut
18,19,29,2759376845,9248519606,6206077742000000,1628432736,coconut
7,21,35,2576011662,9465830608,5764812076,13124514140000000,coconut
24,27,34,2887862994,9511320315,6203376525,1450583117,coconut
39,29,29,2650908611,9448414544,6143662699,1998778403,coconut
29,8,28,2687037587,9172546257,6100429497,2144128874,coconut
10,24,27,2757283516,9490485697,57084096010000000,1459298935,coconut
0,29,32,2805912437,983670985,5868255858,17165163959999900,coconut
32,11,31,2951611558,9256492864,6461225827000000,1312116167,coconut
37,10,32,2896318258,9516333673,6165084855,222803013,coconut
20,29,27,2509897688,9236099489,6047044342,1577592626,coconut
31,29,35,271872282,9219906776,6137102505,1413220576,coconut
17,30,27,2903065024,9079093862,5894027065,2055720367,coconut
1,12,30,27754298,9594643831,556222383,13109000759999900,coconut
6,13,29,2731155708,9996906006,5832608027999990,2018258633,coconut
15,28,32,2884270971,9964328526,62185718739999900,2244016682,coconut
27,24,29,2661423461,9697300803,6142010637,191006688,coconut
3,23,30,2970143197,9565754365,6078807239,2151968037,coconut
8,26,26,2554759871,9164194826,5702484758,212867626,coconut
20,28,26,2637978453,9149882979,5547594847,1670470997,coconut
26,18,27,2745907759,9290736493,5836075368,1421430003,coconut
1,6,35,2702269204,9571935435,6231662767,14716824590000000,coconut
27,30,31,2898545306,9073966792,5718120393,1488398374,coconut
23,7,34,261055118,9152421214,5852038202,1341279669,coconut
0,26,31,250707247,9502156793,5547933273,1929036306,coconut
38,6,25,2554963273,9692786777,6156259104,1912996157,coconut
25,12,26,2856973521,9567906668,6436314406,13483703480000000,coconut
40,5,32,2607010807,967036223,5981169595,143533473,coconut
0,19,31,2551791333,9438420565,6271952832999990,1787297725,coconut
26,9,32,259490364,9473860514,6470465614,14415711090000000,coconut
35,30,34,282974764,9541122824,6141502001,1824482352,coconut
19,30,30,2956549169,9140896307,5826381164,22483157290000000,coconut
31,13,33,2969952329,9521224392,6342463714,14830036919999900,coconut
17,29,26,2614162144,9328415295,6071897347,1954115025,coconut
2,30,30,2600175125,9479998418,6331051715,209540094,coconut
30,13,25,2715116142,9148889469,6413184638,1649182225,coconut
8,15,33,2897318719,9809861043,550158009,2139011021,coconut
18,12,35,2613958446,9638580769,6338720873,1313387935,coconut
8,28,30,2551618488,9433465411,6015672239,1351272491,coconut
40,22,29,2755821802,9998187601,5735364307,17462564809999900,coconut
27,10,33,2781132822,9748410555,6465906333,15406212209999900,coconut
21,20,31,2560033702,997240104,5855457599,16582487319999900,coconut
3,9,35,2691641934,9984671638,6318552972999990,2256323656,coconut
22,16,27,291797902,9027214288,6006784979,1889252083,coconut
27,8,30,2644600063,9829937782,6008386282999990,2212258168,coconut
22,8,33,2843572863,958840407,5665785202,2039283708,coconut
28,27,32,2894099669,9300109012,5764615485,1917723087,coconut
23,21,26,2645488737,9345042636,59014955439999900,1492220255,coconut
37,5,34,2579490531,9384150618,5779032666,15242387119999900,coconut
19,26,29,2693141945,9880313612,567154928,1665712879,coconut
133,47,24,2440228894,7919732001,7231324765,908022356,cotton
136,36,20,2309595631,8486275707,6925412377000000,7129581071,cotton
104,47,18,239656349,7697696717,7633437412,9075616738,cotton
133,47,23,2488738107,7562137159,6827354668,8976050416,cotton
126,38,23,2536243778,8363276077,6176716425,8843618918,cotton
126,50,19,2469457084,817358876,66287228360000000,7858494391,cotton
113,41,20,250017188,8053965818,7256877571,9632600992,cotton
121,45,22,2245942937,8130681027,6443785385,6423026638,cotton
121,47,16,2360564038,7929573149,77232401510000000,7249800885,cotton
129,60,22,2458453146,7912404171,5947448589,7194608134,cotton
107,45,25,230865933,8355546146,72277455160000000,7184080724,cotton
122,59,18,235000992,8363488952,6219469084,7981328183,cotton
140,38,15,241472953,7588298598,6021439523,6991563467,cotton
102,49,21,2469315538,8484422454,6253343655,89799462,cotton
111,40,25,24484692000000000,8444932014,61874557989999900,9094342484,cotton
131,35,18,2449112609,8224415809,70576933660000000,6402949379,cotton
135,43,16,2347986888,8173049149,6720449769,8676287924,cotton
100,46,18,2418586246,7604203958,64316895060000000,6908056728,cotton
123,39,24,2500755095,7817952126,7453106264,8606411872,cotton
117,56,15,2599237426,770543546,7368258226,891188212,cotton
121,36,24,2366457347,8169105088,7352401887,9936898373,cotton
101,58,18,2566891439,8138103349,6652143699,7859595817,cotton
107,42,24,2204612876,8462978302,6144631795,8600758678,cotton
100,41,22,224204752,8455794703,7318802162000000,9346595573,cotton
125,39,21,2503149561,8221276599,7954629324,950191318,cotton
105,60,23,2353371386,7721705554,6207652157,8754004943,cotton
102,46,19,2277076388,825993307,6631005298,8149543437,cotton
131,49,22,2549848236,799751579,7306918817000000,6705961949,cotton
139,35,15,25248679,834630147,5898293044,8655517751,cotton
108,36,19,2278249615,7751235009,7238566893,6461444234,cotton
118,45,23,2337044424,7743198948,7977651226,7167870701,cotton
107,51,22,2486560781,7822080815,5983075895,7956866268,cotton
125,60,17,2414386157,8451591287,6785723961,8036146974,cotton
113,37,20,2503300222,7904368718,7393441155,9710087029,cotton
131,52,16,2365724079,8447601498,6486068274,8854479121,cotton
115,48,16,2554359718,8409229796,7175934962,8894245493,cotton
113,38,25,2200085141,7947270984,7388265887999990,9042224164,cotton
111,41,18,2364328417,781258666,610539819,8096157332,cotton
111,53,19,2396436009,7802763149,6419536555,8463148859,cotton
122,48,16,2465425757,756350708,6307585854,6182980133,cotton
108,46,17,243017998,8487668973,693221485,650247867,cotton
132,41,22,2429144926,8102453404,7810865753,9041694635,cotton
103,42,17,2429470232,8461527627,6527541661,8105902285,cotton
133,50,25,2572180042,8119666206,7569454601,9993100821,cotton
127,37,18,2487663664,7630050373,7041065585,919223468,cotton
110,39,25,2260612115,7734264002,7208795456,7513617229,cotton
131,38,19,2386814008,7568339729,6814341946,904547185,cotton
108,38,24,2341022496,7643836957,7442217061,7882199603,cotton
122,40,17,2496440768,8131677618,6854558957,8003995829,cotton
111,50,15,2516820129,8030351815,7884550475,8462419032,cotton
140,40,17,2272767171,7707598065,6006085786,7755176318,cotton
100,40,20,2245145981,7625674874,7432043735,8684998693,cotton
123,50,16,2304920461,7553835214,6498052108,7065644296,cotton
107,36,21,2529250148,7566653335,6205263534,6264174227,cotton
118,50,19,2295604064,8233733678,6360812227,6648339303,cotton
103,51,20,2280213132,8414668447,70466074339999900,916389565,cotton
133,57,19,2354234715,7598203329,7947011366,8412536744,cotton
129,47,20,2441212325,8080343786,6281913857999990,9860457373,cotton
116,52,19,2294276687,7537170612,6114525877,6708022574,cotton
114,40,23,2553676123,8113668716,67539780610000000,954262599,cotton
131,60,17,2532023717,8179475917,74250413160000000,8346532547,cotton
107,43,18,22426733,8153480799,6745104394,6554475812,cotton
123,44,21,2578544484,7500539324,76411165689999900,9139578861,cotton
112,49,25,2568959532,7790621048,6470135478,6619426787,cotton
119,44,15,2214593688,8285975490000000,7091992365,6065381719,cotton
130,59,19,2507278712,8250257909,6520403794,9351042684,cotton
127,53,24,2221506982,7617851932,6127939627999990,7040557612,cotton
134,52,18,239643129,7659175937,7994679507000000,7613090645,cotton
109,36,18,2540059227,7653237965,7524707577,6251388670000000,cotton
100,48,17,237805123,8303878838,7827877817999990,6626555904,cotton
132,52,19,2416402322,767433897,6436691764,6194626051,cotton
102,37,25,2531468463,7791757121,5907930899,7282902109,cotton
111,39,22,2260361557,8035090459999990,6135025006,8857395505,cotton
117,51,15,229535715,7871555832,6044556594,9975336197,cotton
136,36,24,2274446976,8041198458,759781958,9007326633,cotton
134,56,18,2380834611,8391902605,6691268104,7097358303,cotton
112,54,15,2546228792,8156641891,61754923060000000,7688582484,cotton
105,56,15,2596779712,8197904282,7272316208999990,7414169043,cotton
140,45,15,255308271,8004662756,5801047545,9939557151,cotton
126,46,25,2443847399,8169801729,6757457943,6079645852,cotton
106,49,24,2303887865,7647039772,6983395572999990,9064770699,cotton
121,53,19,2351308653,7672621429,7976889497999990,8011272117,cotton
108,60,17,2275805656,7675768356,6558902588,9776600619,cotton
116,56,17,2471252544,777293114,7979090365,8524963302,cotton
100,52,19,2345969093,8244777468,7903528672999990,9350153555,cotton
129,43,16,255503704,7785055621,673210948,7858488484,cotton
118,44,23,2208458267,8282904143,66916904760000000,6706459777,cotton
117,43,25,2468854799,7851206972,7839849298,6931153566,cotton
126,37,21,2584997269,8416855231,661448588,7703421249,cotton
120,48,16,2246054478,7540989245,7456971816,7185436078,cotton
102,45,16,2365629976,7752425987,72942193,748984994,cotton
131,56,20,2200817088,8183896111,7762647875,9223645249,cotton
114,40,17,2432630461,8013456404,6363406102000000,6945072055,cotton
101,37,18,2292360984,8268738535,763737841,9291915074,cotton
106,46,20,2343821725,7863388824,62006719760000000,8115072105,cotton
113,38,20,2210718988,7858320116,6364729934,7494136567,cotton
102,53,21,2303814028,7611021529,6913678684,9149697481,cotton
110,39,18,2454795322,7539752705,7766259768999990,6388079866,cotton
107,58,15,2373868041,7577503808,755606399,7663669195,cotton
120,60,15,2231871914,8386129998,7288377241,6535747011,cotton
89,47,38,2552468965,7224850829,6002524871,1518869972,jute
60,37,39,2659104992,8294164078,6033485257000000,1612469997,jute
63,41,45,2529781791,8688705350000000,71219335789999900,1966249511,jute
86,40,39,2572100868,8816513579,6207459637,17560866969999900,jute
96,41,40,2358419277,7200460848,6090060478,1904242157,jute
100,35,36,2531042337,7201364411,6346715209,1905577618,jute
63,37,43,2341798979,8508640476,6661957897000000,1857446728,jute
70,43,40,2435564134,8880391021,6176860192,16911680280000000,jute
67,55,44,26284017,7514640198,7251847296,1822685447,jute
74,40,40,2513842773,8312053888,6386259977999990,16933884650000000,jute
89,53,44,2488692811,7191711523,7319735475,1502498675,jute
74,46,45,2575734909,8836668522,6025028997000000,1894263485,jute
89,41,38,2312844351,7468322732,6344751947000000,19983629130000000,jute
60,55,40,249949957,8895692783,702777956,1514935635,jute
67,43,38,2521622704,7088259632,7299304715,1958645552,jute
70,38,35,2439736241,7926861738,7014063944,1642697011,jute
74,49,38,2331410442,714509053,74880144039999900,16449703730000000,jute
90,40,39,2572668885,8186171563,6626503893,1919649389,jute
82,35,44,2696656378,7821047693,6239011,1698391177,jute
73,45,37,2370467146,7463745355,6742688094,1812783964,jute
85,53,38,2490075709,7384186449,6588017308,1538990984,jute
81,56,36,2339605743,7260512854,7097586415,17478764109999900,jute
84,55,38,268748389,7978725152,6956682742999990,1731017097,jute
80,45,42,231426498,7499739774,7380396262,1519035477,jute
76,54,45,2429496635,7762976013,6176618831,1849800516,jute
76,56,39,2439459498,8989106506,6551130445,1971220049,jute
81,40,45,257629429,8076238215,6427726565,1745071843,jute
76,44,45,254879684,8448235878,6740947635,1687848886,jute
69,47,40,2537122686,762403666,6130136384,1838270791,jute
82,40,45,2621312799,8170476368,6667633355,1801237765,jute
69,57,35,2430748599,7854340987,61868143920000000,1862337571,jute
81,36,38,2376554749,8798329901,6334837865,15031661519999900,jute
67,60,38,2479853023,7853037059,716214284,1622847429,jute
72,51,40,2320683504,7409956958,7422318499,1994766779,jute
65,39,45,2366805429,7089000744,6768001309,1844633281,jute
78,50,43,2512417673,8572530641,6348441469,1595718087,jute
77,52,41,2389069041,8346409075,6097294061,16772306319999900,jute
89,52,42,2309433785,8145139295,614132902,1966587013,jute
62,49,37,2421744605,8285284045,7479248124,16613658859999900,jute
90,48,45,2406475727,7131342851,65091747889999900,15363902119999900,jute
66,47,36,2485441411,7444070479999990,657256106,175572958,jute
80,52,39,2641915161,7685691248,7165696848,1972101782,jute
89,52,45,2489326318,7701222585,7207457207999990,196469984,jute
77,51,44,2325583402,827015932,7124333547000000,1662160846,jute
94,37,41,247634518,8706071115,64635387070000000,1791630865,jute
75,41,35,2497042599,7862697699,6856833064,1666415254,jute
60,55,36,2612797248,8049172597,7132389299,1506326874,jute
62,56,35,2597825807,8165769588,6235357637999990,1633488091,jute
84,40,42,262830571,7335763537,6704273839,1866898282,jute
100,56,40,2638905406,8331240346,7433313409,1761516409,jute
75,56,44,252746335,737459581,6109478059,1680432282,jute
78,46,42,2309499564,7845959697,7095413294,1553851533,jute
82,48,36,2579351957,8176904006,6352076782999990,1932418382,jute
100,58,41,2317403323,8788255345,66587699910000000,1606217342,jute
88,50,40,2563215038,7995150917,70518224720000000,1822582277,jute
67,41,40,25848795000000000,8781661683,7333143205,1526194403,jute
72,42,43,2656767277,8090424543,6352771037,1812915605,jute
89,40,43,2624532085,7297198375,7124050134,1899711184,jute
89,57,43,2691515043,7319897535,6998787171,17722330480000000,jute
61,41,44,2436972377,8211319791,6537914957999990,15992109340000000,jute
79,45,43,2571901283,7915532398,7171054239,1871735424,jute
84,40,43,2501157559,8833130229999990,7228268227999990,1694168014,jute
98,43,35,2540785911,7644048625,7319952206,1886372826,jute
75,36,44,2328081,7427607475,6613341342999990,1537447398,jute
89,58,35,2398651719,8209053379,6096838784,1670576456,jute
91,41,37,2448556447,8320630007,6132570522999990,1922316221,jute
77,48,36,2586705009,8409985284,736008498,15483908469999900,jute
66,58,35,235643831,7946283115,7321619041,18525947,jute
62,59,41,242248758,7489465426,7175170657000000,1924931257,jute
82,35,35,2549386782,8697061481,7299076163,1765268267,jute
61,41,35,2497178693,7947557931,6842966478999990,1957571622,jute
99,57,38,2480624984,8209281674,6356295567999990,1563616174,jute
70,42,43,2316814977,7666724969,6508342839,1571215052,jute
90,59,35,2425133493,8986454053,7098227926,1751742112,jute
73,43,42,2658361011,7800774772,6310699968,1548238864,jute
67,46,44,2682489244,7820392774,7093328631,15391998069999900,jute
84,37,42,2549674786,8113449097,6691074249,16992882340000000,jute
72,41,36,2409874353,8057226761,6187746776,1768604109,jute
71,56,37,2318866654,8620899734,6491506245,176103677,jute
64,53,38,2624347471,7851063754,6855362875,1834065252,jute
65,54,39,2375091572,7114782585,7124571593,1600889553,jute
60,58,37,2613871511,791188943,6067302109,1714892533,jute
86,39,43,2614576648,7123690851,6432051512,1931007598,jute
90,50,44,2691643698,7348655995,6253408852000000,1714716375,jute
91,38,36,265232969,7717331847,7287318722999990,1578548562,jute
87,48,38,2381579631,8094023552,7161865733,190312216,jute
72,41,36,2650838667,8684264005,6065898282999990,1529801697,jute
71,54,35,2663952463,7095705996,7311077075,1993355744,jute
82,46,41,23325013100000000,7979609448,6581693772,1873096148,jute
71,52,43,2647549543,7396164569,6732826127,1802513601,jute
80,43,43,2378756036,7436794079,6014572075,17264426540000000,jute
77,55,43,2549941707,7599987588,6663559451,19371418280000000,jute
95,57,41,2324925555,7365346838,6434610995,1847674863,jute
63,47,35,2698582182,8905587886,7432768147000000,1938778713,jute
93,43,38,2361475336,8614290267,6987332927000000,1502355238,jute
87,44,43,2387484465,8679261344,6718725189,1775147313,jute
88,52,39,2392887902,8807112278,6880204617,1546608736,jute
90,39,37,2481441246,8168688879,686106911,1907886386,jute
90,39,43,2444743944,82286484,67693455,1909684885,jute
84,38,43,2657421679,7381994896,726158085,1593223075,jute
91,21,26,2633377983,5736469955,7261313694,1916549412,coffee
107,21,26,2645288458,5532222678,7235070264,14468613359999900,coffee
83,38,35,2570822684,5288667115,718915558,13673250919999900,coffee
108,24,31,2412832546,5618107663,6431899747999990,14727578180000000,coffee
116,28,34,2344372334,6039523266,642321105,1222103248,coffee
116,23,25,234123707,5226994674,6869720196,1393670753,coffee
109,31,27,2305951896,5040609436,6973839707000000,1644971875,coffee
89,25,34,2307895447,6365861483,7184801627000000,1298765443,coffee
118,18,32,276496114,5111044023,6351823783,1228392822,coffee
111,32,34,2546743689,6935161206,6392048018,17137644619999900,coffee
84,36,28,267350622,5555164819,6119892347,14063052130000000,coffee
85,33,25,2620811417,5250987966,6910823945,1890944824,coffee
99,15,27,270424167,5727927475,6501157208,1656872119,coffee
81,30,31,2465090184,5193952357,70275855589999900,1351386537,coffee
95,39,29,2735152643,5599375012,713411409,14898125249999900,coffee
81,34,30,2517787724,6226244581,66477659970000000,1350119649,coffee
80,15,28,2311438731,6800096043,6703270635,1618944624,coffee
104,20,26,2722783677,5295261751,7493191968,1757260273,coffee
109,29,28,2326316991,6051600210000000,6724688502999990,1941755471,coffee
100,32,26,25234661,5753161469,6043485685,1242261737,coffee
100,24,28,2559535262,5772920846,7101661011,1957733251,coffee
83,21,28,255674832,6049244602,7466900682999990,1902257843,coffee
120,23,28,2567324193,5129043632,6877799264,1962736367,coffee
104,26,30,2440726724,6265692638,6410992833,1486977358,coffee
108,33,31,2369287069,6676090123,7393825704,1446576424,coffee
91,25,26,2453460016,6699765375,7482414225,1805059257,coffee
86,26,27,2713140403,5289368299,6081172981,1924280381,coffee
98,18,27,2756088634,6849299897,6516312148,16743580749999900,coffee
111,27,31,2359302313,5527564977,60433309510000000,1913980675,coffee
84,39,35,2317714381,5213864034,6959404135,1173113562,coffee
98,27,27,2471384065,5129142534,7238109556,1976439711,coffee
118,21,34,2438534644,6472543073,7234258375,1196324109,coffee
103,27,31,2715998538,5159100753,6691541233,1261752206,coffee
82,24,33,2653543168,6709608099,6809593554,1206494434,coffee
86,31,35,2701207284,6076645256,6485761419,1914508931,coffee
88,35,35,2755906475,5845742907,6784460602,1179389993,coffee
84,27,29,2332293161,5300366334,7167092586,16826442869999900,coffee
120,40,33,2423850608,5430329632,673410539,1151564012,coffee
106,40,30,2342611644,6410651528,6779984384,1226847408,coffee
113,21,33,2602241444,5583288958,7277422737999990,17690209240000000,coffee
117,34,25,2483846178,567685316,721270048,1244135035,coffee
80,30,25,2624092174,6564381357,7487266991,14837712019999900,coffee
88,21,27,2443011925,6602411187,7231166546,1816368274,coffee
113,33,34,2600373964,62144510200000000,6559817161000000,153477776,coffee
87,23,28,2622367404,6226594559,6979590627,1937461968,coffee
113,15,29,2709617155,6355324262,6779230041,1902440566,coffee
98,29,30,2564004392,6103273481,6217974349,1994735636,coffee
97,29,27,2774576987,5436976075,7205078785,1398619431,coffee
85,35,32,2624928198,5428617819,6854011265,1331120232,coffee
82,29,35,2667377159,5224226285,6246872394,15615438980000000,coffee
103,33,25,2710210397,5574973320000000,6911066044,1395013171,coffee
112,17,28,2762975458,6126002598,6777417989,1966492664,coffee
99,19,33,27536454700000000,5551673151,6273741983,1306377143,coffee
120,20,34,2356960509,5056339727,6906124587000000,1303797119,coffee
114,27,28,2499451759,5793250202,7162802357,1928736822,coffee
100,40,35,2756441788,5441094079,69557873510000000,177816092,coffee
108,35,25,2398143338,6110935084,6971963169,1615279095,coffee
115,31,30,2422984659,6737768353,6840927967000000,1224073418,coffee
87,28,30,2560153969,6866257977,6536676653,1688383605,coffee
82,24,26,2431274458,5357285558,6089443602999990,1844103931,coffee
94,26,27,2636629861,5225738495,7456460375,17731761609999900,coffee
87,28,35,265602777,571621814,6759211911,1520616227,coffee
118,40,35,2635034208,5850650238,7460174812000000,1215586297,coffee
87,38,29,2520406808,5788370456,6652642579,1561457255,coffee
92,40,30,2335723208,5518792166,6026287448,1716976946,coffee
97,22,26,2360567546,5968849145,6074190142000000,1851568059,coffee
99,40,32,2418471151,6994807345,70455430560000000,16327087319999900,coffee
89,28,33,2644414097,5383876189,69932360010000000,1753723314,coffee
112,39,29,2612492233,6337479229,6726528895,1478035305,coffee
111,28,26,2777363343,6447858698,6937352845,1927121236,coffee
114,20,26,2555656667,6267087838,727905689,1935866233,coffee
117,26,30,2792374437,6796910852,7079850922,1152325531,coffee
111,29,31,2605968403,5231098539,6136286518,1613432535,coffee
119,30,28,2635770906,6457578034,65052036960000000,16362694960000000,coffee
116,40,33,2491370487,5415319242,7042089492000000,1295481144,coffee
95,37,35,2731317116,6842333909999990,6348337518999990,1924288139,coffee
86,40,33,261387869,5226311691,7432322234,1363027766,coffee
117,37,32,231069385,6706230539,6787658922,16257696059999900,coffee
105,18,35,2352648086,6844030686,6743417121,1718839938,coffee
109,23,25,2511711046,6848030408,700733163,1948773479,coffee
80,18,31,2402952505,5884880599,7303033217,1346803969,coffee
101,31,26,2670897548,6971184111,6861235184,15886088869999900,coffee
103,33,33,2671717393,5050148528,7131435858,1268073984,coffee
93,26,27,2459245684,5646829641,7288211994,13770440469999900,coffee
104,35,28,2751006055,5066687215,6983732393,1439955548,coffee
116,36,25,2757847581,5852534263,6172090205,1566810374,coffee
107,38,29,2665069302,5756695719,635118177,145105065,coffee
101,33,33,2697251562,620183627,69086713789999900,1428610793,coffee
107,31,31,2317124551,5297841162,6766184468,15312016440000000,coffee
99,16,30,2352652084,6544340921,6392791654,1861728203,coffee
103,40,30,2730901814,55196224,63483162570000000,14148316440000000,coffee
118,31,34,2754823036,6288179198,6123796057000000,1814170812,coffee
106,21,35,25627355,5704151119,74285236339999900,1885506536,coffee
116,38,34,2329250318,5004557009,6020947179,183468585,coffee
97,35,26,2491461008,5374144743,6334610249,1662549307,coffee
107,34,32,2677463708,664132686,678006386,1777745075,coffee
99,15,27,2741711238,5663636248,6086922359,12792461000000000,coffee
118,33,30,2413179691,6722512329,6362607851,17332283859999900,coffee
117,32,34,262724184,5212739421,6758792552,1271752928,coffee
104,18,30,2360301571,6039647474,6779832611000000,1409370415,coffee
